schema_version,test_name,seed,attempt_id,event_id,label,source,stop_model,accepted,rejected,reject_reason,start_time_ps,stop_time_ps,true_dt_ps,start_phase_sys_ps,start_phase_ref_ps,ref_phase_offset_ps,max_hits,out_mode,bp_mode,start_only,expect_packet
1,multi_conv_rearm_stress,20027,0,0,stress_conv_0,0,qualified_ref,1,0,none,359375,375077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,1,1,stress_conv_1,0,qualified_ref,1,0,none,559375,575077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,2,2,stress_conv_2,0,qualified_ref,1,0,none,759375,775077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,3,3,stress_conv_3,0,qualified_ref,1,0,none,959375,975077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,4,4,stress_conv_4,0,qualified_ref,1,0,none,1159375,1175077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,5,5,stress_conv_5,0,qualified_ref,1,0,none,1359375,1375077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,6,6,stress_conv_6,0,qualified_ref,1,0,none,1559375,1575077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,7,7,stress_conv_7,0,qualified_ref,1,0,none,1759375,1775077,15702,3125,9452,77,15,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,8,8,rearm_conv_0,0,qualified_ref,1,0,none,4884375,4900077,15702,3125,9452,77,1,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,9,9,rearm_conv_1,0,qualified_ref,1,0,none,5159375,5175077,15702,3125,9452,77,1,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,10,10,rearm_conv_2,0,qualified_ref,1,0,none,5434375,5450077,15702,3125,9452,77,1,0,always_ready,0,1
1,multi_conv_rearm_stress,20027,11,11,rearm_conv_3,0,qualified_ref,1,0,none,5709375,5725077,15702,3125,9452,77,1,0,always_ready,0,1
