schema_version,test_name,seed,attempt_id,event_id,label,source,stop_model,accepted,rejected,reject_reason,start_time_ps,stop_time_ps,true_dt_ps,start_phase_sys_ps,start_phase_ref_ps,ref_phase_offset_ps,max_hits,out_mode,bp_mode,start_only,expect_packet
1,coverage_exhaustive,20030,0,0,conv_0,0,qualified_ref,1,0,none,309375,325080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,1,1,conv_1,0,qualified_ref,1,0,none,1334375,1350080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,2,2,conv_2,0,qualified_ref,1,0,none,2359375,2375080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,3,3,conv_3,0,qualified_ref,1,0,none,3384375,3400080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,4,4,conv_4,0,qualified_ref,1,0,none,4409375,4425080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,5,5,conv_5,0,qualified_ref,1,0,none,9534375,9550080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,6,6,conv_6,0,qualified_ref,1,0,none,10559375,10575080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,7,7,conv_7,0,qualified_ref,1,0,none,11584375,11600080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,8,8,conv_8,0,qualified_ref,1,0,none,12609375,12625080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,9,9,conv_9,0,qualified_ref,1,0,none,13634375,13650080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,10,10,conv_10,0,qualified_ref,1,0,none,18759375,18775080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,11,11,conv_11,0,qualified_ref,1,0,none,19784375,19800080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,12,12,conv_12,0,qualified_ref,1,0,none,20809375,20825080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,13,13,conv_13,0,qualified_ref,1,0,none,21834375,21850080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,14,14,conv_14,0,qualified_ref,1,0,none,22859375,22875080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,15,15,conv_15,1,qualified_ref,1,0,none,27984375,28000080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,16,16,conv_16,1,qualified_ref,1,0,none,29009375,29025080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,17,17,conv_17,1,qualified_ref,1,0,none,30034375,30050080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,18,18,conv_18,1,qualified_ref,1,0,none,31059375,31075080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,19,19,conv_19,1,qualified_ref,1,0,none,32084375,32100080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,20,20,conv_20,1,qualified_ref,1,0,none,37209375,37225080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,21,21,conv_21,1,qualified_ref,1,0,none,38234375,38250080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,22,22,conv_22,1,qualified_ref,1,0,none,39259375,39275080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,23,23,conv_23,1,qualified_ref,1,0,none,40284375,40300080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,24,24,conv_24,1,qualified_ref,1,0,none,41309375,41325080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,25,25,conv_25,1,qualified_ref,1,0,none,46434375,46450080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,26,26,conv_26,1,qualified_ref,1,0,none,47459375,47475080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,27,27,conv_27,1,qualified_ref,1,0,none,48484375,48500080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,28,28,conv_28,1,qualified_ref,1,0,none,49509375,49525080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,29,29,conv_29,1,qualified_ref,1,0,none,50534375,50550080,15705,3125,9455,80,15,0,always_ready,0,1
1,coverage_exhaustive,20030,30,30,conv_30,0,qualified_ref,1,0,none,55659375,55675080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,31,31,conv_31,0,qualified_ref,1,0,none,56684375,56700080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,32,32,conv_32,0,qualified_ref,1,0,none,57709375,57725080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,33,33,conv_33,0,qualified_ref,1,0,none,58734375,58750080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,34,34,conv_34,0,qualified_ref,1,0,none,59759375,59775080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,35,35,conv_35,0,qualified_ref,1,0,none,64884375,64900080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,36,36,conv_36,0,qualified_ref,1,0,none,65909375,65925080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,37,37,conv_37,0,qualified_ref,1,0,none,66934375,66950080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,38,38,conv_38,0,qualified_ref,1,0,none,67959375,67975080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,39,39,conv_39,0,qualified_ref,1,0,none,68984375,69000080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,40,40,conv_40,0,qualified_ref,1,0,none,74109375,74125080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,41,41,conv_41,0,qualified_ref,1,0,none,75134375,75150080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,42,42,conv_42,0,qualified_ref,1,0,none,76159375,76175080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,43,43,conv_43,0,qualified_ref,1,0,none,77184375,77200080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,44,44,conv_44,0,qualified_ref,1,0,none,78209375,78225080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,45,45,conv_45,1,qualified_ref,1,0,none,83334375,83350080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,46,46,conv_46,1,qualified_ref,1,0,none,84359375,84375080,15705,3125,9455,80,1,0,always_ready,0,1
1,coverage_exhaustive,20030,47,47,conv_47,1,qualified_ref,1,0,none,85384375,85400080,15705,3125,9455,80,1,0,always_ready,0,1
