schema_version,test_name,seed,attempt_id,event_id,label,source,stop_model,accepted,rejected,reject_reason,start_time_ps,stop_time_ps,true_dt_ps,start_phase_sys_ps,start_phase_ref_ps,ref_phase_offset_ps,max_hits,out_mode,bp_mode,start_only,expect_packet
1,coverage_exhaustive,20021,0,0,conv_0,0,qualified_ref,1,0,none,309375,325071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,1,1,conv_1,0,qualified_ref,1,0,none,1334375,1350071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,2,2,conv_2,0,qualified_ref,1,0,none,2359375,2375071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,3,3,conv_3,0,qualified_ref,1,0,none,3384375,3400071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,4,4,conv_4,0,qualified_ref,1,0,none,4409375,4425071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,5,5,conv_5,0,qualified_ref,1,0,none,9534375,9550071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,6,6,conv_6,0,qualified_ref,1,0,none,10559375,10575071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,7,7,conv_7,0,qualified_ref,1,0,none,11584375,11600071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,8,8,conv_8,0,qualified_ref,1,0,none,12609375,12625071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,9,9,conv_9,0,qualified_ref,1,0,none,13634375,13650071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,10,10,conv_10,0,qualified_ref,1,0,none,18759375,18775071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,11,11,conv_11,0,qualified_ref,1,0,none,19784375,19800071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,12,12,conv_12,0,qualified_ref,1,0,none,20809375,20825071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,13,13,conv_13,0,qualified_ref,1,0,none,21834375,21850071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,14,14,conv_14,0,qualified_ref,1,0,none,22859375,22875071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,15,15,conv_15,1,qualified_ref,1,0,none,27984375,28000071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,16,16,conv_16,1,qualified_ref,1,0,none,29009375,29025071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,17,17,conv_17,1,qualified_ref,1,0,none,30034375,30050071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,18,18,conv_18,1,qualified_ref,1,0,none,31059375,31075071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,19,19,conv_19,1,qualified_ref,1,0,none,32084375,32100071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,20,20,conv_20,1,qualified_ref,1,0,none,37209375,37225071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,21,21,conv_21,1,qualified_ref,1,0,none,38234375,38250071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,22,22,conv_22,1,qualified_ref,1,0,none,39259375,39275071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,23,23,conv_23,1,qualified_ref,1,0,none,40284375,40300071,15696,3125,9446,71,15,0,always_ready,0,1
1,coverage_exhaustive,20021,24,24,conv_24,1,qualified_ref,1,0,none,41309375,41325071,15696,3125,9446,71,15,0,always_ready,0,1
